,userid,age,gender,skinTone,skinType,skinConcern1,skinConcern2,skinConcern3
41634,1bc9f521-f97f-496b-ae2b-888f65ef2aa2,18,FEMALE,MIDDLE,OILY,WHITENING,ACNE,#
41635,1bc7f338-26ac-450a-ba87-088cacf29b29,0,#,#,#,#,#,#
41636,1bc766ce-a390-4a21-9f9f-3221eb222381,0,#,#,#,#,#,#
41637,1bc6f89c-a0ec-48f5-a95d-fe15271a077f,0,#,#,#,#,#,#
41638,1bc571ce-2444-4433-8ce3-d0f668d5f792,21,FEMALE,MIDDLE,COMBINATION,WRINKLE,DRY,ACNE
41639,1bc4b022-37a4-443a-91ae-aea79f81f0fb,17,FEMALE,MIDDLE,NORMAL,BLACKHEAD,ACNE,#
41640,1bc46058-f0f5-43b5-8309-1f15aff56738,17,FEMALE,MIDDLE,OILY,ACNE,BLACKHEAD,WHITENING
41641,1bc4261a-ed7c-4bd1-8e3e-3c488bd1f011,23,FEMALE,BRIGHT,COMBINATION,WRINKLE,ACNE,DRY
41642,1bc373ba-94f7-4d52-bcf9-9e48f66572c0,44,MALE,BRIGHT,COMBINATION,DRY,#,#
41643,1bc36332-3bf1-4f59-8dba-7dbf3c59fc94,0,#,#,#,#,#,#
41644,1bc328fa-2e86-44c4-baf9-80e0e56205b8,23,FEMALE,MIDDLE,DRY,BLACKHEAD,ACNE,DRY
41645,1bc2d6a3-d476-4ffa-bedc-6c61f94147a6,0,#,#,#,#,#,#
41646,1bc2a01a-4867-48e1-bde9-7a48a57bc587,15,MALE,MIDDLE,NORMAL,WRINKLE,ACNE,BLACKHEAD
41647,1bc1c599-3bfc-4cc9-8bd3-ec0063b3a788,16,FEMALE,MIDDLE,OILY,BLACKHEAD,WHITENING,#
41648,1bbf619d-738d-496b-af3a-29cecf1c35aa,0,#,#,#,#,#,#
41649,1bbe62e9-0942-4705-b007-e64e64145e2c,0,#,#,#,#,#,#
41650,1bbb9dae-c290-48c9-b72b-2d0ac0e2477e,51,FEMALE,MIDDLE,COMBINATION,SENSITIVE,#,#
41651,1bbb3010-6802-4965-967c-bc0b63e32b54,0,#,#,#,#,#,#
41652,1bb94b01-06fa-4344-9192-19969fb56db5,20,FEMALE,BRIGHT,COMBINATION,SENSITIVE,BLACKHEAD,ACNE
41653,1bb93df1-c598-4fab-99c6-bf3960df0a98,15,FEMALE,MIDDLE,DRY,WHITENING,SENSITIVE,DRY
41654,1bb8bc02-4bc1-4fdc-86df-ce3108b7bc1e,17,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,SENSITIVE,ACNE
41655,1bb5aa19-78f3-472d-84aa-3e833dbeec4f,0,#,#,#,#,#,#
41656,1bb3b2ce-9bed-4db6-b2b6-1dbc45f5015e,0,#,#,#,#,#,#
41657,1bb2dc84-b093-49b3-af8c-04130b9ef771,19,FEMALE,MIDDLE,COMBINATION,DRY,SENSITIVE,ACNE
41658,1bb2d381-59ea-46ce-9d7a-2c2943296528,0,#,#,#,#,#,#
41659,1bb2358a-1a65-4857-a1f8-04ae4cc176ab,0,#,MIDDLE,DRY,DRY,#,#
41660,1bae59ab-d91e-4fa6-8fc7-49fa9f934dca,0,#,#,#,#,#,#
41661,1bae14f7-8f1b-496d-be79-3db8316311cf,0,#,#,#,#,#,#
41662,1bac3526-cba3-4468-8c60-913d0163ce60,22,FEMALE,MIDDLE,DRY,ACNE,WHITENING,DRY
41663,1baaf43c-55c4-4716-9435-8e4f333ee1b8,0,#,#,#,#,#,#
41664,1ba8094d-8da1-4b17-93c3-1df30fc6f1d4,15,FEMALE,MIDDLE,OILY,BLACKHEAD,ACNE,SENSITIVE
41665,1ba5cb36-f4c4-4520-8b6c-c307035750b3,0,#,#,#,#,#,#
41666,1ba4ccd2-0652-42be-b0c3-b67104800af7,0,#,#,#,#,#,#
41667,1ba210fe-d8bb-4bc2-bb0c-6280c736dbd4,15,FEMALE,MIDDLE,OILY,WRINKLE,#,#
41668,1ba08a04-142d-4611-874e-a1fb764862ba,0,#,#,#,#,#,#
41669,1b9dd12d-a35c-4700-bd44-3f3a259f7591,0,#,#,#,#,#,#
41670,1b9d22b0-5607-41ac-ace3-e170e0a9d953,0,#,#,#,#,#,#
41671,1b9b21f0-421a-47f1-b4f9-e28317ceb96a,0,#,#,#,#,#,#
41672,1b9776db-a672-4d23-aebb-704e84ab47db,0,#,#,#,#,#,#
41673,1b967089-32e7-46b8-a70b-705064544993,35,MALE,DARK,COMBINATION,WRINKLE,#,#
41674,1b95cb51-979c-480c-b08a-ff1eab73a425,0,#,#,#,#,#,#
41675,1b958bf2-6060-4701-9e31-031a26f0bd3d,0,#,#,#,#,#,#
41676,1b956117-9b77-44d9-968e-91ff7113fbbd,0,#,#,#,#,#,#
41677,1b938ca2-0fc8-48ba-b695-7374dcfb19f9,17,FEMALE,MIDDLE,COMBINATION,DRY,WHITENING,#
41678,1b8f4a2f-efc7-473b-a074-c3a7a4027a26,45,MALE,MIDDLE,DRY,WHITENING,#,#
41679,1b8e5a31-1202-4092-af79-753049586b9e,22,FEMALE,BRIGHT,NORMAL,BLACKHEAD,DRY,ACNE
41680,1b8cae07-d1b1-4d2d-aa84-a8dc810fd00c,0,#,#,#,#,#,#
41681,1b8c612e-73ae-4ff9-94da-17788d8ba8d0,16,FEMALE,MIDDLE,COMBINATION,ACNE,WHITENING,BLACKHEAD
41682,1b8c0596-7930-493a-924d-dc5d47b9f672,0,#,#,#,#,#,#
41683,1b8a0500-fb11-408e-9d7c-5972c8c0576f,40,FEMALE,MIDDLE,OILY,WHITENING,BLACKHEAD,#
41684,1b8923f5-d703-4acb-b353-101f7d06811a,0,#,#,#,#,#,#
41685,1b88dc53-a3de-4c45-b7f2-e55acc1389fa,16,MALE,MIDDLE,OILY,BLACKHEAD,ACNE,#
41686,1b86e9d1-546e-437f-a2be-ed3eb7d73a19,20,MALE,MIDDLE,NORMAL,DRY,#,#
41687,1b86c74f-a403-4dc9-a589-6b7db7fca189,18,FEMALE,DARK,COMBINATION,WHITENING,ACNE,SENSITIVE
41688,1b857956-5eca-4db8-a796-c632d5e0d881,23,FEMALE,BRIGHT,OILY,SENSITIVE,ACNE,BLACKHEAD
41689,1b851d20-3100-4770-b1b4-631fb1767b96,0,#,#,#,#,#,#
41690,1b832be4-7029-43f8-8c76-5699c0b32db6,0,#,#,#,#,#,#
41691,1b82ea53-cede-40a1-b37a-a0e1f9a1d87c,15,FEMALE,MIDDLE,COMBINATION,ACNE,WHITENING,BLACKHEAD
41692,1b82db6c-9613-4181-a245-30d3d54fb147,29,FEMALE,MIDDLE,COMBINATION,WRINKLE,DRY,BLACKHEAD
41693,1b82979d-2242-4642-b73a-e5976f64d9d5,18,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,ACNE,SENSITIVE
41694,1b7ef780-a302-4d0e-bee1-c3701c9008c7,0,#,#,#,#,#,#
41695,1b7b025f-2a35-477f-a548-7ab46cc9cea0,32,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,#,#
41696,1b7a8fd7-29f5-433f-9515-fa44aed4c74d,0,#,#,#,#,#,#
41697,1b7a3b1c-8e16-430d-8756-624deb1f095a,0,#,#,#,#,#,#
41698,1b7a13bf-cf48-46a7-b0aa-94511f40efd5,27,MALE,MIDDLE,COMBINATION,BLACKHEAD,ACNE,#
41699,1b7898bf-b9e3-4001-8059-c95f7995782b,16,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,ACNE,#
41700,1b7768a5-e3f7-4e43-abf4-764746d1e00e,0,#,#,#,#,#,#
41701,1b77084f-2c3c-47a8-8cbb-55dad16affcd,34,MALE,MIDDLE,NORMAL,DRY,#,#
41702,1b76d197-77eb-4ea8-be5f-e3b6e19d8fce,0,#,#,#,#,#,#
41703,1b755643-8c9a-4556-a418-7f98591d2a3e,30,MALE,MIDDLE,DRY,DRY,#,#
41704,1b750f3b-c1d0-4de5-98a6-e937b688fb3a,0,#,#,#,#,#,#
41705,1b74fc57-f435-470f-9502-8eeb86bd3274,28,FEMALE,MIDDLE,COMBINATION,SENSITIVE,WHITENING,ACNE
41706,1b725ebd-2912-44be-bb5f-c77a53b600bc,27,MALE,MIDDLE,OILY,BLACKHEAD,#,#
41707,1b714ad7-02c2-41d5-a6af-453571f5b316,19,MALE,MIDDLE,OILY,SENSITIVE,BLACKHEAD,ACNE
41708,1b70376b-137f-4c09-9f73-9c37ce987925,0,#,#,#,#,#,#
41709,1b701469-598c-42d4-9eb6-25dc28465072,0,#,#,#,#,#,#
41710,1b6ca483-28d3-43a8-a5be-d518ce7ab39e,30,FEMALE,MIDDLE,COMBINATION,DRY,BLACKHEAD,#
41711,1b6c94ce-6846-4b95-8f39-2fe4cad4fb34,26,FEMALE,MIDDLE,COMBINATION,DRY,BLACKHEAD,ACNE
41712,1b6bfb53-b909-4634-ab3b-dbf0b6ab81b1,0,#,#,#,#,#,#
41713,1b65e2f3-87f0-4396-ada9-27aa22aa18a8,26,FEMALE,BRIGHT,DRY,BLACKHEAD,WHITENING,DRY
41714,1b63aead-66be-49cb-827a-4b25bd25c828,0,#,#,#,#,#,#
41715,1b63a484-dc0c-4c5e-8388-54c35165cfd3,0,#,#,#,#,#,#
41716,1b62a16a-da74-4bf2-b8e3-f35a338a6dec,0,#,#,#,#,#,#
41717,1b623ada-0ed5-45b0-9c6b-93e2f1d6fb73,34,MALE,MIDDLE,DRY,BLACKHEAD,ACNE,DRY
41718,1b5ed24b-e082-4a87-9775-2831c7b3efd6,20,FEMALE,BRIGHT,COMBINATION,BLACKHEAD,SENSITIVE,ACNE
41719,1b5ecc03-1cce-4419-a575-140fe281138b,25,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,ACNE,DRY
41720,1b5ded10-5cd6-45a4-9a03-bd3e1b45e97a,0,#,#,#,#,#,#
41721,1b5d5aab-5d0b-4738-a208-8daaf1918da1,0,#,#,#,#,#,#
41722,1b59e74f-8456-4ac9-83ab-10932a37d225,0,#,#,#,#,#,#
41723,1b59db4b-e766-4839-9397-a3a4be1843eb,0,#,#,#,#,#,#
41724,1b594c57-ff69-460f-8631-56b735dcc3e8,29,FEMALE,BRIGHT,COMBINATION,BLACKHEAD,WRINKLE,SENSITIVE
41725,1b572ecd-3e8a-4b40-af61-07c8fe022723,21,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,WHITENING,#
41726,1b567f68-1082-4018-885b-e1f9124903ad,0,#,#,#,#,#,#
41727,1b541e92-c303-4076-9f1e-ccee6d40efa7,30,MALE,BRIGHT,COMBINATION,DRY,WHITENING,BLACKHEAD
41728,1b5292a2-69a8-46b4-912c-c10b298f1690,0,#,#,#,#,#,#
41729,1b501b9a-cf94-406f-80f0-d7cac29cd1ff,0,#,#,#,#,#,#
41730,1b4c93e1-49fd-4bb6-82ce-ee9b8010fd5b,0,#,MIDDLE,OILY,WHITENING,BLACKHEAD,WRINKLE
41731,1b4a9410-60ae-4404-994e-4887d041e697,30,FEMALE,MIDDLE,DRY,WRINKLE,DRY,SENSITIVE
41732,1b4a4789-05b6-4ffa-b460-b84bcd189b0e,0,#,#,#,#,#,#
41733,1b497755-8bf5-4c7e-a0b4-c4c33306d64d,17,FEMALE,DARK,OILY,SENSITIVE,WHITENING,ACNE
41734,1b49622a-19d9-411f-b67a-c9502a121415,28,FEMALE,MIDDLE,COMBINATION,SENSITIVE,BLACKHEAD,ACNE
41735,1b48d454-3994-408b-ad5e-02a7bae70ee9,43,MALE,MIDDLE,OILY,DRY,#,#
41736,1b486aab-44ac-471d-a1a6-ecf25f365deb,26,MALE,MIDDLE,DRY,BLACKHEAD,ACNE,DRY
41737,1b4833e2-99b8-4a0c-ad52-8472034d5e45,0,#,#,#,#,#,#
41738,1b47e240-126f-45fc-957a-2e91fd38795d,0,#,#,#,#,#,#
41739,1b462285-44ea-44b4-a73d-186761db4d29,0,#,#,#,#,#,#
41740,1b433255-c4a6-4e67-8afc-cb3956fbc840,0,#,#,#,#,#,#
41741,1b4329dc-6fb1-44cc-b3c9-b0e83509ce17,41,FEMALE,MIDDLE,COMBINATION,SENSITIVE,#,#
41742,1b3b6735-8fb6-4160-813e-3a8af3e8f8cd,34,MALE,DARK,COMBINATION,BLACKHEAD,#,#
41743,1b38e28b-4356-42dd-af3c-757bc0daec28,50,FEMALE,BRIGHT,COMBINATION,WHITENING,BLACKHEAD,WRINKLE
41744,1b38d45b-a262-42e4-b19a-5d6064b0a640,0,#,#,#,#,#,#
41745,1b37c42b-84c7-4882-aa1b-4f183a7f051d,0,#,#,#,#,#,#
41746,1b3742cc-c5bb-4690-857c-d0e08f7dc5f8,0,#,#,#,#,#,#
41747,1b34f3ef-e3e9-445d-9c35-117c8c5814a0,0,#,#,#,#,#,#
41748,1b32be91-b4ca-4086-8603-9a8d30dced18,0,#,#,#,#,#,#
41749,1b317c79-0a0c-4a11-b8e5-1a5e13803626,27,FEMALE,DARK,COMBINATION,WRINKLE,ACNE,DRY
41750,1b314923-318a-42d8-abe5-864a13beb89c,0,#,#,#,#,#,#
41751,1b313892-bd71-4b38-810c-64193849616f,23,FEMALE,BRIGHT,COMBINATION,BLACKHEAD,#,#
41752,1b30e7dc-8911-4830-a9c8-f2351820f85f,33,MALE,MIDDLE,NORMAL,WHITENING,BLACKHEAD,ACNE
41753,1b2fe201-ce62-4383-a9c4-a6168b09bf57,23,FEMALE,MIDDLE,NORMAL,ACNE,#,#
41754,1b28cee6-32ad-4fa8-9913-10d41d741fcc,0,#,#,#,#,#,#
41755,1b28c731-9973-4b36-84b6-538a2fd2701f,23,MALE,MIDDLE,NORMAL,ACNE,#,#
41756,1b22d4df-bbcb-43c0-8220-c798a98bb152,0,#,#,#,#,#,#
41757,1b2192bc-5ea1-4ed3-818c-7984a36eeab2,30,FEMALE,BRIGHT,OILY,DRY,BLACKHEAD,SENSITIVE
41758,1b1dd24e-1374-4e1b-842d-04bea89d76d8,18,FEMALE,MIDDLE,NORMAL,ACNE,#,#
41759,1b1cc94e-29fa-452f-af1e-5ce989ac3305,0,#,#,#,#,#,#
41760,1b1bac0a-5a46-43ed-9a8f-e3fc0ac098ce,31,FEMALE,BRIGHT,DRY,DRY,SENSITIVE,#
41761,1b1b5471-27c6-4936-bea0-ec4ee37031a7,0,#,#,#,#,#,#
41762,1b183faa-8533-4802-9926-d1995374e1aa,16,FEMALE,BRIGHT,DRY,WHITENING,SENSITIVE,DRY
41763,1b17a228-290c-4f63-889f-4134686ca962,33,FEMALE,DARK,DRY,BLACKHEAD,WHITENING,WRINKLE
41764,1b14956b-cb4c-4f0e-8d6a-6cdedeed2190,36,MALE,MIDDLE,DRY,DRY,#,#
41765,1b133c34-b9f8-4bb1-ac58-6e289ef6d214,0,#,#,#,#,#,#
41766,1b12b0e5-8ed0-4fe5-8888-5b9e6ca73dfb,0,#,#,#,#,#,#
41767,1b115850-302c-4acd-93c9-1222a345e101,0,#,#,#,#,#,#
41768,1b114451-2f53-4b55-aaa3-638bb38f49b7,39,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,WHITENING,#
41769,1b10c1cb-acb7-48d7-8f40-196e667d727a,20,FEMALE,BRIGHT,NORMAL,ACNE,#,#
41770,1b0c50ce-d52a-4d51-bc9d-88fb753c43c7,0,#,#,#,#,#,#
41771,1b0539e6-341a-4a62-8673-8e55a5777e4e,0,#,#,#,#,#,#
41772,1b0307a8-e074-4aa7-ab3f-c4a322cc19f5,16,FEMALE,MIDDLE,DRY,DRY,#,#
41773,1b02e8f9-9cde-4216-89e1-c98756a0f6e9,24,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,WHITENING,ACNE
41774,1b01f6e7-9a5d-401f-b719-b059b5046d07,0,#,MIDDLE,DRY,WHITENING,DRY,#
41775,1b01af33-cc65-44da-beb9-28598aeb761e,0,#,#,#,#,#,#
41776,1b008ece-7c07-4f41-ae09-cab3d1b2b11d,18,MALE,BRIGHT,OILY,ACNE,#,#
41777,1afeeea7-9a31-40b0-a11f-3adc86724877,0,#,#,#,#,#,#
41778,1afd9249-1546-4366-8034-b1af32fbaa06,0,#,#,#,#,#,#
41779,1afd91af-bd3f-40d8-aea6-524a92e8e4ed,40,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,ACNE,DRY
41780,1afccb82-2f0a-4f41-8e60-ea89db7c894b,0,#,#,#,#,#,#
41781,1afa984c-9bd9-4510-b711-9c9511f51a72,24,MALE,BRIGHT,DRY,BLACKHEAD,#,#
41782,1af97c00-193d-4f91-b3d2-ab6a54ef2e41,46,FEMALE,MIDDLE,NORMAL,DRY,ACNE,SENSITIVE
41783,1af67dea-c6cd-48f9-8858-f084b52157af,27,FEMALE,BRIGHT,OILY,BLACKHEAD,SENSITIVE,ACNE
41784,1af38260-43fa-4a4f-a698-04130c0f11f6,0,#,#,#,#,#,#
41785,1af33269-f104-4185-a425-ad13afb6861a,0,#,#,#,#,#,#
41786,1af293bb-6c98-4912-b4dd-602469d105c9,21,MALE,MIDDLE,COMBINATION,WRINKLE,BLACKHEAD,DRY
41787,1af25e9b-628a-4706-88bb-adc3e936aefc,50,MALE,DARK,NORMAL,WRINKLE,DRY,#
41788,1af03a69-1ec0-4c52-a354-68e31ed087ac,39,MALE,DARK,COMBINATION,WHITENING,BLACKHEAD,WRINKLE
41789,1aefe550-e3ed-4640-9c16-c6d960f19359,21,MALE,MIDDLE,NORMAL,BLACKHEAD,DRY,ACNE
41790,1aef9dca-fd0b-488f-b1eb-1b5f85f73654,0,#,#,#,#,#,#
41791,1aeaf504-d1be-4798-b785-301cb8e6a481,34,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,SENSITIVE,WRINKLE
41792,1ae9e77b-aaea-4e81-9209-d853115b4e7c,25,FEMALE,BRIGHT,OILY,WRINKLE,BLACKHEAD,ACNE
41793,1ae815cf-1181-42a9-bdd0-f14c2611edf9,0,#,#,#,#,#,#
41794,1ae79228-93ce-41f2-8399-58f71fbd8c9e,43,MALE,MIDDLE,DRY,DRY,#,#
41795,1ae707af-444b-4d14-a64a-b3434bfed1b8,0,#,#,#,#,#,#
41796,1ae6e49c-91cb-49c3-b858-5b1c63c35cbc,0,#,#,#,#,#,#
41797,1ae49d94-6d83-4f50-9271-628ef62e43f2,0,#,#,#,#,#,#
41798,1ae10441-55de-45de-82d6-6128a925e65c,34,MALE,BRIGHT,COMBINATION,SENSITIVE,BLACKHEAD,DRY
41799,1ae024d9-001b-4cb5-8b5a-b5bbf16c01a5,20,FEMALE,DARK,NORMAL,WHITENING,#,#
41800,1adfe52b-47ea-465c-8c7a-ebe5fea642b4,34,FEMALE,DARK,COMBINATION,BLACKHEAD,WRINKLE,DRY
41801,1adfccd4-4191-4e7a-b0a5-ced6a0a2b87b,33,MALE,MIDDLE,COMBINATION,DRY,BLACKHEAD,ACNE
41802,1ade2330-7210-4d4f-af9c-c003e8ee3c1f,19,FEMALE,#,#,#,#,#
41803,1adc051b-9262-43c7-b73c-3568c142b073,17,MALE,MIDDLE,COMBINATION,ACNE,#,#
41804,1adae4e9-d200-431a-a74c-86c7e9b82061,39,MALE,MIDDLE,DRY,BLACKHEAD,#,#
41805,1ad6c0a5-831e-4ecd-8749-c0bd1a133be3,18,FEMALE,BRIGHT,NORMAL,DRY,WHITENING,ACNE
41806,1ad5ea5d-f9bc-4572-b186-5ec937e9532a,0,#,#,#,#,#,#
41807,1ad5dd1f-d3f6-4a25-899d-0ab0133f6826,0,#,#,#,#,#,#
41808,1ad56220-0586-45b4-8e69-21cbd0675f00,0,#,#,#,#,#,#
41809,1ad29fee-e07e-4ed4-b605-0d0986f8a95b,0,#,#,#,#,#,#
41810,1ad20da1-5cbd-4e19-a2fa-98fc27beec31,0,#,#,#,#,#,#
41811,1acd3495-9540-4598-a6b4-c46a852d64b2,26,FEMALE,BRIGHT,DRY,BLACKHEAD,ACNE,DRY
41812,1acd1530-2d02-44f8-80e4-fd7bd8977e15,17,FEMALE,BRIGHT,DRY,BLACKHEAD,WHITENING,DRY
41813,1acced38-c05f-47e5-8779-37b41821b578,0,#,#,#,#,#,#
41814,1ac47ff4-8e8b-4c64-a774-fc7c898897f4,0,#,MIDDLE,DRY,ACNE,BLACKHEAD,WRINKLE
41815,1ac34b74-2e87-4bee-9dd7-d6fcf295d6bc,22,FEMALE,MIDDLE,NORMAL,SENSITIVE,BLACKHEAD,DRY
41816,1ac1cb67-3cf3-4fee-9e59-a7aac44600b3,16,FEMALE,#,#,#,#,#
41817,1abe96da-260b-4ae8-9b65-00cd31b476fe,0,#,#,#,#,#,#
41818,1abb5d93-88f8-434d-b9c5-d15bc59776af,0,#,#,#,#,#,#
41819,1abab182-3414-443e-8be0-a5c481f01f3c,0,#,#,#,#,#,#
41820,1ab9b421-c5d8-4110-800b-d8da257f2f94,0,#,#,#,#,#,#
41821,1ab89f37-5d88-4412-b829-5502d120ec60,39,MALE,MIDDLE,NORMAL,BLACKHEAD,WRINKLE,DRY
41822,1ab4f082-f26f-402d-951c-bebd1b2659eb,0,#,#,#,#,#,#
41823,1ab4d6a1-313d-43be-8ca8-5117c242cced,0,#,#,#,#,#,#
41824,1ab42f89-36f8-4340-b553-70ca5366328a,27,FEMALE,BRIGHT,NORMAL,WHITENING,BLACKHEAD,DRY
41825,1ab42c63-ff2a-4114-8122-2e6a7e226c85,0,#,#,#,#,#,#
41826,1ab091fc-0234-4d2c-9723-22fbb8842c1a,0,#,#,#,#,#,#
41827,1aafa3d2-aea7-48de-bb56-34acb2954a63,0,#,#,#,#,#,#
41828,1aaf618b-2d5e-4af1-a806-e2e060df1783,0,#,BRIGHT,OILY,WRINKLE,#,#
41829,1aaea393-4f4e-4972-93ee-75adddbd48f7,30,MALE,MIDDLE,NORMAL,WHITENING,#,#
41830,1aadfa58-ff44-4b02-a71e-6dc16b8107d3,15,FEMALE,MIDDLE,COMBINATION,ACNE,WHITENING,BLACKHEAD
41831,1aac2525-28ad-41dc-9d99-ddfa0ac3c958,0,#,#,#,#,#,#
41832,1aab638d-ddbe-41f9-bf1e-59fdb56940a2,54,MALE,#,#,#,#,#
41833,1aa8cdf3-4174-41ab-abc6-c2a9ba6ec582,0,#,#,#,#,#,#
41834,1aa76b36-f071-427e-81a5-d0d547fdf82a,0,#,#,#,#,#,#
41835,1aa6ba7f-dff7-4f08-b70d-de15e719b024,0,#,#,#,#,#,#
41836,1aa60d28-143c-4161-80e8-eb2a1a4a8be3,14,FEMALE,DARK,NORMAL,WHITENING,DRY,#
41837,1aa3d7b4-df74-4709-824c-d2a0f1d6c6d4,0,#,#,#,#,#,#
41838,1aa25d98-f7e3-438f-902e-ad0a853593a2,0,#,#,#,#,#,#
41839,1aa0de44-5c83-45a1-9af7-441cd4dbce2a,0,#,#,#,#,#,#
41840,1a9f5743-9b89-4986-8076-00675f3602b7,0,#,#,#,#,#,#
41841,1a9f2dd8-113c-4c57-8d97-75f3bf580cf9,0,#,#,#,#,#,#
41842,1a9e98e7-2ce5-4975-8a74-8aee807a9bdb,0,#,#,#,#,#,#
41843,1a9be70a-df65-4728-9c14-260f0541291c,17,FEMALE,MIDDLE,OILY,BLACKHEAD,ACNE,#
41844,1a9ba575-7cc6-4b45-abe2-ce1ec8235457,25,MALE,BRIGHT,OILY,BLACKHEAD,WHITENING,ACNE
41845,1a9a8efc-2b98-45fb-9237-10d5382fddd3,30,FEMALE,#,#,#,#,#
41846,1a9973d4-3aa8-4b8b-8dc4-85f88c7c16dd,0,#,#,#,#,#,#
41847,1a996041-a03b-4199-a9d4-3ba49b1bf65a,0,#,#,#,#,#,#
41848,1a98be79-289e-48e0-b2e1-5118e8fe5033,0,#,#,#,#,#,#
41849,1a980891-fb64-4a3b-8572-1971eecc4043,0,#,#,#,#,#,#
41850,1a97d601-d6ba-4dd7-a6f6-0cf611b1d242,0,#,#,#,#,#,#
41851,1a9743da-f071-44a1-89a5-d49e68381689,18,FEMALE,MIDDLE,COMBINATION,WHITENING,BLACKHEAD,#
41852,1a9569be-fb65-47bb-80f6-89e09d3760af,0,#,#,#,#,#,#
41853,1a913f67-f4e9-4138-813c-0a3494d65dd9,0,#,#,#,#,#,#
41854,1a8f963b-d325-45f3-aace-042838bd368a,0,#,#,#,#,#,#
41855,1a8f5edf-2fa9-48c5-9b4b-ead537f9b449,33,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,WRINKLE,ACNE
41856,1a8d7fe6-4b48-4cd5-af0f-a910ddc5f28f,0,#,#,#,#,#,#
41857,1a8cb0a2-9ebe-42ab-908f-910a417cbbca,0,#,#,#,#,#,#
41858,1a8bd083-6291-42a1-8e9d-c33111ee5aea,39,MALE,BRIGHT,DRY,WHITENING,WRINKLE,SENSITIVE
41859,1a8b8c5b-528b-482f-9a6a-18def8a681fe,0,#,#,#,#,#,#
41860,1a89f075-a858-4da9-916c-0550f32da031,0,#,#,#,#,#,#
41861,1a89af53-d749-4e47-b0f4-ad836fc0abcd,0,#,#,#,#,#,#
41862,1a89826f-fbdc-4d5f-b5c4-cd3a9ad13740,0,#,#,#,#,#,#
41863,1a8818b1-82e2-49dd-a352-4f46899dd0ee,25,FEMALE,MIDDLE,COMBINATION,WHITENING,DRY,SENSITIVE
41864,1a87ef61-e106-4629-beac-d2e9891d07e1,0,#,#,#,#,#,#
41865,1a867cb2-0505-4cea-a8a6-d031d9020147,22,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,ACNE,DRY
41866,1a858437-0039-4579-9442-7323c2decf94,0,#,#,#,#,#,#
41867,1a84ef6e-ebaf-4f17-a6f4-441f927838f8,0,#,#,#,#,#,#
41868,1a8254c3-950e-44fc-be24-449d95982dbe,0,#,#,#,#,#,#
41869,1a823ed4-0f1b-4f92-9a5e-b51c62e7c376,0,#,#,#,#,#,#
41870,1a7ebe73-91c5-491b-b847-3fad4cab981a,29,FEMALE,MIDDLE,COMBINATION,WHITENING,BLACKHEAD,WRINKLE
41871,1a7d9b95-9fe7-41a0-b28a-51741ea22edf,0,#,#,#,#,#,#
41872,1a7beb48-b318-416c-9e9d-9b74cc09b554,23,FEMALE,BRIGHT,COMBINATION,BLACKHEAD,#,#
41873,1a7b3b62-0fe4-4021-a1dd-83f475687584,0,#,#,#,#,#,#
41874,1a7967b0-0f26-46a9-b4dd-36c887866960,0,#,#,#,#,#,#
41875,1a74e078-c283-4a63-be2c-a71a8392c941,19,FEMALE,MIDDLE,DRY,DRY,#,#
41876,1a74cff3-0aaa-4319-8c1d-73419084dead,0,#,#,#,#,#,#
41877,1a73e85a-a5e3-45e8-9e9b-f4de35001e28,0,#,#,#,#,#,#
41878,1a6fb9e3-937d-44fe-8550-f96d5e229798,37,MALE,MIDDLE,DRY,SENSITIVE,#,#
41879,1a6f668a-0a54-4032-a9d6-4005c6a6509c,0,#,#,#,#,#,#
41880,1a6d38f3-9980-438f-9497-97ed2d10c72c,0,#,#,#,#,#,#
41881,1a6c8fd9-52df-41c0-8524-83ce408e3a20,44,MALE,MIDDLE,NORMAL,SENSITIVE,#,#
41882,1a6c59c6-3548-40c8-9bcc-dac620fbc57d,0,#,#,#,#,#,#
41883,1a6c3c65-b27f-46ea-8a1e-f0c272bc5e02,17,FEMALE,BRIGHT,OILY,BLACKHEAD,SENSITIVE,ACNE
41884,1a6bb296-4d28-43a6-8f70-173f49a59b10,35,MALE,MIDDLE,COMBINATION,WHITENING,WRINKLE,BLACKHEAD
41885,1a6aa5a7-03bf-41ac-8dfb-9a49baf644bd,24,FEMALE,MIDDLE,COMBINATION,WHITENING,ACNE,BLACKHEAD
41886,1a6a3f49-3bf9-44d0-b773-e540ce3f17d4,21,FEMALE,BRIGHT,DRY,WHITENING,DRY,BLACKHEAD
41887,1a69f59f-296d-4ca1-9704-4654441fc5c3,0,#,#,#,#,#,#
